tipo,activo,fecha,direccion,patron,puntaje,prioridad,calidad,rsi,tipo_mercado,calidad_mercado,score_mercado,estado_tendencia,resultado,precio_entrada,precio_entrada_original,precio_cierre,movimiento,distancia_resultado,excursion_favor,excursion_contra,fuerza_cierre_siguiente,open_siguiente,close_siguiente,high_siguiente,low_siguiente,rango_siguiente,razon
turbo,AIRLINES-OTC,1782088860,call,pullback alcista a EMA,19,4,A+,55.8,TENDENCIA_ALCISTA,NORMAL,58,ALCISTA_NORMAL,WIN,3429.0645,,3435.0305,5.966,5.966,7.337,7.199,0.376,3429.5645,3435.0305,3436.4015,3421.8655,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión neutral, RSI: 55.8, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 58.82, VALIDACIÓN MERCADO: tendencia sucia: pullback alcista permitido con puntaje alto, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,EU50-OTC,1782089100,put,liquidity sweep bajista,25,4,A+,56.92,TENDENCIA_ALCISTA,NORMAL,63,ALCISTA_NORMAL,WIN,6762.382795,,6732.495945,-29.88685,29.88685,29.88685,9.65326,0.8026,6764.229485,6732.495945,6772.036055,6732.495945,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión neutral, RSI: 56.92, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 63, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 69.93, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,NZDUSD-OTC,1782089340,call,liquidity sweep alcista,24,4,A+,52.28,TENDENCIA_ALCISTA,NORMAL,62,ALCISTA_DEBIL,WIN,0.721185,,0.722375,0.00119,0.00119,0.00154,-4e-05,0.7467,0.721255,0.722375,0.722725,0.721225,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión neutral, RSI: 52.28, recuperación en zona de soporte, rechazo comprador fuerte, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 62, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 49.83, VALIDACIÓN MERCADO: tendencia sucia: sweep permitido solo con agotamiento, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDIDR-OTC,1782089220,call,liquidity sweep alcista,24,4,A+,35.26,TENDENCIA_BAJISTA,LIMPIO,75,BAJISTA_FUERTE,LOSS,17495.088865,,17479.021015,-16.06785,-16.06785,3.26051,16.06785,0.8926,17496.274145,17479.021015,17498.349375,17479.021015,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 35.26, rechazo comprador fuerte, pin bar alcista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: LIMPIO score 75, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 72.79, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: cerca de soporte, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,ARBUSD-OTC,1782089700,put,reacción vendedora en resistencia,20,4,A+,44.06,TENDENCIA_BAJISTA,NORMAL,61,BAJISTA_NORMAL,WIN,0.083735,,0.083235,-0.0005,0.0005,0.00084,9e-05,0.5161,0.083715,0.083235,0.083825,0.082895,,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido: rechazo vendedor fuerte en resistencia, precio reaccionando en resistencia, presión: presión bajista reciente, RSI: 44.06, rechazo vendedor fuerte, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 61, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 53.44, VALIDACIÓN MERCADO: PUT permitido a favor de tendencia bajista, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT sin conflicto fuerte de zona, RUPTURA: sin ruptura confirmada de soporte"
binary,COCOA-OTC,1782091020,put,liquidity sweep bajista,24,4,A+,61.9,RANGO,NORMAL,64,BAJISTA_DEBIL,WIN,3631.424315,,3625.628825,-5.79549,5.79549,12.3444,0.88603,0.4341,3631.372065,3625.628825,3632.310345,3619.079915,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión neutral, RSI: 61.9, rechazo en zona de resistencia, rechazo vendedor por recuperación fallida, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 64, TENDENCIA AVANZADA: BAJISTA_DEBIL fuerza 36.48, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDMXN-OTC,1782091260,call,liquidity sweep alcista,23,4,A+,46.35,TENDENCIA_ALCISTA,NORMAL,68,ALCISTA_NORMAL,LOSS,17.117215,,17.116125,-0.00109,-0.00109,0.00053,0.00165,0.5046,17.117225,17.116125,17.117745,17.115565,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 46.35, envolvente alcista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 68, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 56.96, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: CALL permitido: cerca de soporte, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDPHP-OTC,1782091980,put,reacción vendedora en resistencia,20,4,A+,44.02,TENDENCIA_BAJISTA,NORMAL,62,BAJISTA_NORMAL,LOSS,60.68405,,60.68465,0.0006,-0.0006,0.0118,0.0081,0.0854,60.68295,60.68465,60.69215,60.67225,,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido: rechazo vendedor fuerte en resistencia, precio reaccionando en resistencia, presión: presión bajista reciente, RSI: 44.02, rechazo vendedor fuerte, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 62, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 60.37, VALIDACIÓN MERCADO: PUT permitido a favor de tendencia bajista, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT sin conflicto fuerte de zona, RUPTURA: sin ruptura confirmada de soporte"
binary,USDZAR-OTC,1782092220,call,liquidity sweep alcista,26,4,A+,56.86,TENDENCIA_ALCISTA,NORMAL,55,ALCISTA_NORMAL,WIN,16.458315,,16.459775,0.00146,0.00146,0.00171,0.00176,0.3833,16.458445,16.459775,16.460025,16.456555,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión neutral, RSI: 56.86, rechazo comprador fuerte, martillo alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 55, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 52.78, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,EURAUD-OTC,1782092160,call,liquidity sweep alcista,24,4,A+,37.16,TENDENCIA_BAJISTA,NORMAL,57,BAJISTA_NORMAL,WIN,1.614975,,1.616035,0.00106,0.00106,0.00146,2e-05,0.6757,1.615035,1.616035,1.616435,1.614955,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 37.16, recuperación en zona de soporte, rechazo comprador fuerte, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 58.33, VALIDACIÓN MERCADO: tendencia sucia: sweep permitido solo con agotamiento, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,PEPEUSD-OTC,1782092220,put,liquidity sweep bajista,24,4,A+,50.96,TENDENCIA_BAJISTA,NORMAL,65,BAJISTA_DEBIL,WIN,0.376625,,0.371225,-0.0054,0.0054,0.0084,9e-05,0.6466,0.376715,0.371225,0.376715,0.368225,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 50.96, rechazo vendedor fuerte, shooting star bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 65, TENDENCIA AVANZADA: BAJISTA_DEBIL fuerza 41.55, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,HYPE-OTC,1782093060,put,liquidity sweep bajista,24,4,A+,56.65,RANGO,NORMAL,72,ALCISTA_DEBIL,WIN,56.7165,,56.6255,-0.091,0.091,0.199,0.058,0.3502,56.7155,56.6255,56.7745,56.5175,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 56.65, rechazo vendedor por recuperación fallida, pin bar bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 72, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 41.56, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,NVDA-OTC,1782093240,put,liquidity sweep bajista,25,4,A+,51.94,TENDENCIA_ALCISTA,NORMAL,66,ALCISTA_NORMAL,WIN,203.604125,,203.186385,-0.41774,0.41774,0.42192,0.16053,0.7218,203.606775,203.186385,203.764655,203.182205,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 51.94, rechazo vendedor fuerte, envolvente bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 66, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 53.88, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,NZDJPY-OTC,1782093240,put,pullback bajista a EMA,20,4,A+,44.9,TENDENCIA_BAJISTA,NORMAL,67,BAJISTA_NORMAL,WIN,92.538775,,92.497385,-0.04139,0.04139,0.05926,0.00697,0.6287,92.539025,92.497385,92.545745,92.479515,,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión bajista reciente, RSI: 44.9, rechazo vendedor fuerte, pin bar bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 67, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 60.82, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDSEK-OTC,1782093480,call,liquidity sweep alcista,24,4,A+,46.85,RANGO,NORMAL,71,ALCISTA_DEBIL,LOSS,9.659445,,9.640205,-0.01924,-0.01924,-0.00034,0.02307,0.8143,9.658715,9.640205,9.659105,9.636375,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 46.85, recuperación en zona de soporte, rechazo comprador fuerte, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 71, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 39.32, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,TAOUSD-OTC,1782093600,call,pullback alcista a EMA,18,4,A+,57.79,TENDENCIA_ALCISTA,NORMAL,56,ALCISTA_FUERTE,WIN,219.552655,,220.155245,0.60259,0.60259,0.64814,0.43573,0.558,219.550495,220.155245,220.200795,219.116925,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 57.79, rechazo comprador por recuperación, rechazo alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 56, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 82.57, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,XRPUSD-OTC,1782094020,put,liquidity sweep bajista,22,4,A+,66.63,RANGO,NORMAL,66,ALCISTA_DEBIL,WIN,1.134945,,1.133045,-0.0019,0.0019,0.00248,0.00071,0.5611,1.134835,1.133045,1.135655,1.132465,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión neutral, RSI: 66.63, rechazo vendedor por recuperación fallida, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 66, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 40.99, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,WIFUSD-OTC,1782094200,put,liquidity sweep bajista,24,4,A+,63.61,TENDENCIA_ALCISTA,NORMAL,63,ALCISTA_DEBIL,LOSS,0.180305,,0.182505,0.0022,-0.0022,1e-05,0.0023,0.9567,0.180295,0.182505,0.182605,0.180295,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 63.61, rechazo en zona de resistencia, rechazo vendedor por recuperación fallida, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 63, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 44.77, VALIDACIÓN MERCADO: tendencia sucia: sweep permitido solo con agotamiento, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,CADJPY-OTC,1782094260,put,liquidity sweep bajista,23,4,A+,55.45,RANGO,NORMAL,64,ALCISTA_DEBIL,LOSS,113.8315,,113.8605,0.029,-0.029,0.013,0.073,0.2907,113.8355,113.8605,113.9045,113.8185,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 55.45, envolvente bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 64, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 35.96, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,LTCUSD-OTC,1782094320,put,liquidity sweep bajista,25,4,A+,53.82,TENDENCIA_ALCISTA,NORMAL,57,ALCISTA_NORMAL,LOSS,44.867555,,44.905495,0.03794,-0.03794,0.00938,0.04872,0.6303,44.868875,44.905495,44.916275,44.858175,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión neutral, RSI: 53.82, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 50.71, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,ATOMUSD-OTC,1782094560,call,liquidity sweep alcista,23,4,A+,39.95,RANGO,NORMAL,68,BAJISTA_DEBIL,LOSS,1.996015,,1.988295,-0.00772,-0.00772,0.00065,0.00854,0.8444,1.996055,1.988295,1.996665,1.987475,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 39.95, envolvente alcista, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 68, TENDENCIA AVANZADA: BAJISTA_DEBIL fuerza 39.99, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,MELANIAUSD-OTC,1782094500,put,liquidity sweep bajista,22,4,A+,57.59,RANGO,LIMPIO,77,ALCISTA_DEBIL,WIN,0.081005,,0.080855,-0.00015,0.00015,0.00019,3e-05,0.7273,0.081015,0.080855,0.081035,0.080815,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 57.59, rechazo en zona de resistencia, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: LIMPIO score 77, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 44.73, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,APPLE-OTC,1782094860,call,liquidity sweep alcista,26,4,A+,31.77,TENDENCIA_BAJISTA,NORMAL,65,BAJISTA_NORMAL,WIN,291.045365,,291.310455,0.26509,0.26509,0.30616,0.02752,0.7763,291.051405,291.310455,291.351525,291.017845,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 31.77, recuperación en zona de soporte, rechazo comprador por recuperación, pin bar alcista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 65, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 60.37, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: cerca de soporte, ACCION PRECIO: acción precio: rechazo comprador en soporte, RUPTURA: sin ruptura confirmada de resistencia"
binary,CADJPY-OTC,1782094800,put,liquidity sweep bajista,23,4,A+,61.06,RANGO,NORMAL,70,ALCISTA_DEBIL,WIN,113.8975,,113.8365,-0.061,0.061,0.081,0.047,0.5,113.9005,113.8365,113.9445,113.8165,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 61.06, envolvente bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 70, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 48.32, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,COTTON-OTC,1782095100,call,CHOCH alcista,20,3,A,56.27,TENDENCIA_ALCISTA,NORMAL,63,ALCISTA_FUERTE,LOSS,80.931075,,80.872125,-0.05895,-0.05895,0.02488,0.13982,0.3151,80.924025,80.872125,80.955955,80.791255,,"ESTRATEGIA: CHOCH alcista, CHOCH alcista: rompe estructura superior, EMA favorece compra, CHOCH con contexto confirmado, presión: presión alcista reciente, patrón contexto: patrón alcista válido en soporte con contexto, RSI: 56.27, rechazo comprador fuerte, martillo alcista, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 63, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 72.67, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,EURCAD-OTC,1782095160,put,liquidity sweep bajista,25,4,A+,61.5,TENDENCIA_ALCISTA,NORMAL,68,ALCISTA_FUERTE,WIN,1.636735,,1.636515,-0.00022,0.00022,0.00022,9e-05,0.6452,1.636715,1.636515,1.636825,1.636515,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 61.5, rechazo vendedor fuerte, envolvente bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 68, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 75.12, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,SNDK-OTC,1782095400,put,liquidity sweep bajista,24,4,A+,67.34,TENDENCIA_ALCISTA,NORMAL,59,ALCISTA_NORMAL,LOSS,2277.420945,,2289.340435,11.91949,-11.91949,1.02691,12.37276,0.8878,2277.444065,2289.340435,2289.793705,2276.394035,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 67.34, rechazo en zona de resistencia, rechazo vendedor fuerte, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 59, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 57.9, VALIDACIÓN MERCADO: tendencia sucia: sweep permitido solo con agotamiento, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,SNDK-OTC,1782095760,call,liquidity sweep alcista,20,4,A+,52.09,TENDENCIA_ALCISTA,NORMAL,62,ALCISTA_NORMAL,WIN,2273.458505,,2279.236615,5.77811,5.77811,9.2589,0.06288,0.6199,2273.458195,2279.236615,2282.717405,2273.395625,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión alcista reciente, RSI: 52.09, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 62, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 54.88, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
